resources_count,followers_count,honor_score,views_count,likes_count,favorites_count,comments_count,duration,title,embed_url
92,835,3253,1039,107,23,4,00:14,"Koka Beach, Visiting the hidden paradise in Flores.",https://www.djivideos.com/video_play/db3de517-15eb-44f5-9936-4c908a6825e8
10,13,57,126,7,0,0,00:33,IMG_0009.mp4,https://www.djivideos.com/video_play/ec5ef4a6-6e98-42ff-bc9a-fc8d317b0678
6,9,57,142,7,0,1,00:32,IMG_0091,https://www.djivideos.com/video_play/4293ce54-151b-4568-8fa3-ba5605b35515
1,14,59,349,13,4,2,00:00,Isla Guadalupe 2015,https://www.djivideos.com/video_play/4bc1c8e0-2f6b-44ec-a142-4ca4d055b2aa
40,7,110,327,2,0,0,01:45,Zama Yatch & Beach Club,https://www.djivideos.com/video_play/64a83d2c-d8e2-48a6-8844-0fabbfcb367d
44,16,158,114,2,0,0,01:22,Bernex,https://www.djivideos.com/video_play/6c4bdd19-725a-4cfe-80e7-bbb8f415005b
14,6,164,415,6,0,0,00:00,"Welcome to Cancun, Mexico",https://www.djivideos.com/video_play/502eb9a8-5d9d-440c-a8e0-846c2bcf0ef5
10,7,313,301,0,1,0,00:00,"Welcome to Cancun, Mexico",https://www.djivideos.com/video_play/4e89e4d0-1268-4cbb-a79e-6a69cdcb2ddf
2,0,100,46,1,0,0,02:45,End of the world: Patagonia and Ushuaia,http://player.youku.com/embed/XMTQwMTU0NDgwNA==?isAutoPlay=1
10,6,54,292,3,0,0,00:15,BEATRIZ,https://www.djivideos.com/video_play/0af2e2e1-b82c-4a08-8a28-5038471b6f3f
6,26,530,417,2,0,0,00:00,TABUELAN TRIATHLON 111 2015,https://www.djivideos.com/video_play/5828d0a0-d797-424f-9b98-992cc1f99837
6,26,530,527,2,0,0,00:57,ShowReel 2015,https://www.djivideos.com/video_play/f6eee989-d4f8-4831-bba5-b3132a2db7da
3,13,113,290,3,0,0,00:15,Little Sable Point Lighthouse,https://www.djivideos.com/video_play/67a1fd5d-4917-4395-bc44-790fb725015c
44,16,158,158,2,0,0,01:13,Fly over bernex,https://www.djivideos.com/video_play/d57f65b0-4c34-4d44-8ec1-720ba6b1e03f
44,16,158,257,1,0,0,00:44,Geneva,https://www.djivideos.com/video_play/d550bea9-d017-4a73-8e6f-6915cfacfc2a
4,7,107,81,7,0,0,01:56,TOL Prodction Poppies,https://www.djivideos.com/video_play/f9b6f71a-a524-4dba-bb24-bad20313396b
15,3,50,142,1,0,0,00:38,练习中偶遇耶稣光,https://www.djivideos.com/video_play/0ff5203f-c69d-424b-8cf0-84bbec20e86c
102,142,1357,425,21,5,0,00:20,a slight rise to a large video - this DRIFT,https://www.djivideos.com/video_play/3dd0dfbc-8df8-46bf-acce-dfc446703c17
4,16,112,174,16,2,1,03:02,Hindenburg Bridge Bingen Germany,https://www.djivideos.com/video_play/19b1f156-d6f5-46e4-9cdc-46c888206f36
4,16,112,102,2,1,0,03:05,M?useturm Bingen,https://www.djivideos.com/video_play/71238870-3b69-403b-acac-e355ffecc8c8
150,1905,2402,27096,585,209,40,07:04,《独行三万里》,https://www.djivideos.com/video_play/d33c78dd-b2b1-4301-afd6-e3ef8044e5b6
1,47,63,940,37,10,2,04:18,Reel 2015 Helicam Mue?vete Enterprises.mp4,https://www.djivideos.com/video_play/d7f3bd20-3df5-4a6e-89c7-584aa2d99003
2,6,52,121,2,1,0,00:15,Sequence 01_1.mp4,https://www.djivideos.com/video_play/175de275-dcc5-4eae-9dc6-dd10bd018449
7,491,311,271,3,2,0,00:00,Corporate film Instar,https://www.djivideos.com/video_play/11a5b953-ae90-433c-872d-a48922ffefde
52,207,319,16354,79,10,12,03:32,鸟瞰汾阳,https://www.djivideos.com/video_play/55fd4690-67ae-4cc6-9047-0c169b296730
38,300,749,555,141,8,2,00:27,Фрактал,https://www.djivideos.com/video_play/9652a953-af29-4a77-811b-2b8b8b6013c7
33,9,102,166,0,0,0,04:21,贵州三影航拍篇,http://player.youku.com/embed/XNzMxNjA5MTMy?isAutoPlay=1
33,9,102,277,0,1,0,04:56,贵州三影-航拍组,http://player.youku.com/embed/XOTQxNDY3MTI0?isAutoPlay=1
6,20,58,241,10,1,2,00:00,Mohács is a real gem – we hope you'll agree.,https://www.djivideos.com/video_play/635d0a82-b19f-4613-b87d-7e8e46898796
7,60,291,193,17,4,1,01:59,Dji phantom 3  sunset drone footage,https://www.djivideos.com/video_play/99c869be-8d03-406b-8153-5cfcd41fa75d
31,60,622,515,14,4,4,02:14,THE 1ST WEDDING,https://www.djivideos.com/video_play/3bc55127-825c-477e-b060-448426248db4
19,58,320,276,1,0,0,03:27,Backbone State park,https://www.djivideos.com/video_play/3b101fe5-0f5a-4809-8652-f9afc457fd39
5,179,89,4121,190,58,29,06:14,居庸关.雪,https://www.djivideos.com/video_play/a56f23f8-3bd6-4dc2-9cdb-56e95d626519
7,491,311,2201,196,79,14,04:50,Aerokino.com LongShot Aerial video,https://www.djivideos.com/video_play/fd806f91-9432-422d-8952-35fc9dfe7e6c
7,491,311,429,5,5,0,04:09,"Unique Reserve Columns - Заповедник ""Столбы""",https://www.djivideos.com/video_play/49da2634-2322-456d-b7f2-123aea05a5d8
6,82,218,138,1,0,0,01:03,IMG_0337.mp4,https://www.djivideos.com/video_play/30efbe1d-b8ff-4f89-9bcc-7ce1ee6b731f
6,82,218,372,1,0,0,01:55,IMG_0336.mp4,https://www.djivideos.com/video_play/27b494db-e486-4a3c-8cf3-d28d5ef8d3e0
23,11,304,150,1,0,0,03:44,IMG_2861.mp4,https://www.djivideos.com/video_play/11e201ed-e390-466d-b403-68d2207885e3
6,82,218,115,2,0,0,01:36,IMG_0414.mp4,https://www.djivideos.com/video_play/c2c88f16-cb66-44dc-b7c0-10efc9a6ddae
5,6,160,170,3,0,0,02:45,Castel Montani Laces Morter (BZ) Italia.,https://www.djivideos.com/video_play/16cbe3c4-9c70-4da0-83a4-1e577c242480
1,1,50,112,1,0,0,00:00,The Flag Waved,https://www.djivideos.com/video_play/d3136bd3-6b98-47de-9f51-bfc4f9461daa
18,2,66,234,1,0,1,01:35,Winter Road,https://www.djivideos.com/video_play/7257eed1-c5bc-4c59-b36a-f1a486fdf1d3
29,337,427,414,1,0,0,00:00,Royal Vision: Washington State Aerial Reel,https://www.djivideos.com/video_play/594c83fa-4813-4e04-a290-fd629d2865fa
23,16,210,1620,1,0,0,01:56,DJI_0012.mp4,https://www.djivideos.com/video_play/6f2dc274-5384-44a7-8cf9-24b4126cf9d7
195,7430,6033,2041,7,2,3,01:46,Shanghai YangPu Bridge,https://www.djivideos.com/video_play/f6240e72-b2d6-4459-906e-569d76017168
21,5,50,103,0,0,0,05:42,六安航拍,http://player.youku.com/embed/XMTM0MTc5MzcyMA==?isAutoPlay=1
7,491,311,316,1,1,0,02:14,Fireworks (Фейверк),https://www.djivideos.com/video_play/3cfebfb7-d61e-4534-b0f8-56bb1ba64e31
3,233,133,19862,153,90,13,01:43,毛里求斯航拍大片,https://www.djivideos.com/video_play/6f1d6eb3-3b37-412d-9cf0-e265d53ed319
31,60,622,169,1,0,0,02:12,"5 COMPO BEACH RD, WESTPORT, CT",https://www.djivideos.com/video_play/b9d4d6ad-b1a7-495d-a128-4316a2235e25
164,6807,8758,16897,11,14,1,04:00,加入大疆，未来无所不能,https://www.djivideos.com/video_play/708b8c80-1fd7-4d7e-92b8-5b42ec8b8d25
5,1,50,156,0,0,0,04:30,爱剪辑-空中看西湖.mp4,https://www.djivideos.com/video_play/68f63b07-8f5e-4cea-ab10-ef98c91322f0
23,11,304,255,2,0,0,03:35,深圳湾_电脑版.mp4,https://www.djivideos.com/video_play/a6cb0aad-5e05-41d1-af7e-85394d848c50
7,6,111,243,7,0,0,00:00,Splash Kingdom Video.mp4,https://www.djivideos.com/video_play/ec87bb11-9862-4a20-8fa7-40d09a46c0f2
7,6,111,182,3,0,0,00:00,White Chapel Aerial Tour.mp4,https://www.djivideos.com/video_play/01727234-362b-4499-897e-61e69201b863
4,92,66,1371,73,16,10,07:18,光与时间2015.mp4,https://www.djivideos.com/video_play/169c747a-d53b-4ff0-bfa1-574ed819d5c0
7,60,291,394,11,3,2,02:47,Niagara falls Drone footage,https://www.djivideos.com/video_play/ab10fc04-d81b-46ea-ae48-7ee9072bec18
7,60,291,315,14,1,0,01:32,2015 Boston Fireworks with Dji phantom 3 professional Drone,https://www.djivideos.com/video_play/b45b8687-abd7-4918-bfa7-6f19ebd63bf4
3,37,118,596,26,7,3,02:03,深圳园博园航拍,https://www.djivideos.com/video_play/982d5b2b-35a1-40e4-89b8-03c78fd0b6d8
33,16,170,239,6,0,0,01:39,DJI Phantom 3 Advanced +60m,https://www.djivideos.com/video_play/77d2b63e-85e5-40fb-a85e-2e205fcdd525
20,28,506,237,14,2,0,00:15,Little Corona Static,https://www.djivideos.com/video_play/c2432cd5-2392-4717-a9da-49cbb8b2a3dc
5,262,135,7492,397,148,22,01:19,Teaser Lanna 2015,https://www.djivideos.com/video_play/92282128-3081-4c4b-aa05-0a0606b6221b
13,22,54,97,3,0,0,00:00,harbour lembar,https://www.djivideos.com/video_play/1a37f32f-e2d1-4796-8f4b-22e7aece4bc6
3,27,173,3125,8,0,1,01:24,世纪公园,https://www.djivideos.com/video_play/73f5d005-fb49-4bce-9668-730d5645651c
11,26,158,107,2,0,0,03:25,【全域旅游看镇街】台山台城,https://www.djivideos.com/video_play/c951f686-44df-41fb-a3bf-1bffb2a62579
3,17,50,50,0,0,0,00:00,Bay Port with stock sound.mp4,https://www.djivideos.com/video_play/dcd94c61-a3e7-42ab-a59c-222b93615dee
195,7430,6033,1182,4,2,0,01:09,Aerial WujiaoChang,https://www.djivideos.com/video_play/3323895f-16bd-4e1e-88fc-6e92290bf48f
11,26,158,115,5,0,0,02:54,【全域旅游看镇街】台山海宴,https://www.djivideos.com/video_play/9e9e94e4-fdaf-402f-b49e-0c54e6d14621
3,2,55,92,4,0,0,00:00,Launceston From The Sky,https://www.djivideos.com/video_play/19095762-0fc5-46ec-bd70-cadd78cd9218
12,889,505,10189,169,83,14,03:45,坝上航拍,https://www.djivideos.com/video_play/ba63de36-8488-4cae-b5ee-744a7abb5031
164,6807,8758,1484,17,5,0,00:00,DJI - 火之国度：阿塞拜疆,https://www.djivideos.com/video_play/fed30879-06d3-4f09-abda-5f4e2c39cfc8
12,889,505,1978,170,34,10,04:59,永定河南海子公园,https://www.djivideos.com/video_play/91e50d3a-551e-4f6b-9999-e26bafac355e
106,30,163,74,7,0,1,01:32,achimota_mall_2,https://www.djivideos.com/video_play/3c718d50-921f-47f6-89e3-76aeb2ab3048
26,40,126,791,30,5,6,04:20,恒大周末游航拍新津,https://www.djivideos.com/video_play/caf1c5eb-ff10-4450-9f94-690b63d8b25d
12,889,505,1412,32,9,2,01:16,葡萄酒庄园_4k,https://www.djivideos.com/video_play/c57e5699-dffa-489c-9988-92ce20dcada1
4,288,139,295,15,2,2,00:00,Carolina Morning,https://www.djivideos.com/video_play/e72a8e3f-6c86-4557-911c-10e3432f949d
11,7,50,140,0,0,0,02:33,秋时春色,http://player.youku.com/embed/XMTM2MzIzNzkwOA==?isAutoPlay=1
12,554,331,1806,82,14,9,02:03,我们的航拍20151130,https://www.djivideos.com/video_play/d106d7d0-c9e2-4566-be66-259c48f258fc
100,15679,3133,41033,972,275,63,01:45,《爱上飞》前奏篇 LoveToFly  English subtitles,https://www.djivideos.com/video_play/a325c54e-8762-4534-a25a-a80d17f3479c
2,0,100,50,0,0,0,03:14,Fly over Buenos Aires,http://player.youku.com/embed/XMTM5NzkzMDk4MA==?isAutoPlay=1
4,288,139,4292,424,109,23,00:00,Fall fun,https://www.djivideos.com/video_play/20826b41-faee-4b56-8978-90465231591b
19,12,213,345,12,2,3,00:00,Thurstons Way,https://www.djivideos.com/video_play/9616a888-e589-4ee6-9c79-dd28d8643749
19,12,213,304,2,0,0,00:00,Lake Norman Rafting with FRIENDS,https://www.djivideos.com/video_play/56c9f5f3-97a2-4841-857d-9f771b4ecd37
22,45,856,442,12,2,3,00:15,Chicago River,https://www.djivideos.com/video_play/a84d2a08-3322-4c65-b2cd-07ff26b777b7
22,45,856,423,1,0,0,01:01,Chicago's Bridges,https://www.djivideos.com/video_play/bd16eff4-7e7d-46f5-b049-2d9d95107b09
8,1,50,58,1,0,0,01:19,sh-artmuseum_03,https://www.djivideos.com/video_play/7f776153-d9b1-4bbc-b789-22855c903aab
195,7430,6033,12082,399,111,18,01:09,Shanghai The Bund,https://www.djivideos.com/video_play/1b17368f-9c7c-4f68-b12e-b46d7121514f
6,2,115,354,0,0,0,00:00,Travelling Southeast-asia with DJI Phantom 1,https://www.djivideos.com/video_play/104b603c-ade6-4f27-abb9-b8624037b4e1
9,7,102,123,0,0,0,03:23,小河马映画 - 云溪云溪,http://player.youku.com/embed/XMTM5OTM4ODI0NA==?isAutoPlay=1
7,6,54,707,3,0,0,04:09,Gold Creek Pond.mp4,https://www.djivideos.com/video_play/a76407cd-76a4-4c5e-9ffd-02a3a2c0d4a5
4,49,120,146,3,1,0,01:16,松山湖风光,https://www.djivideos.com/video_play/46754f71-dbe3-4a70-819d-4a265521fdfc
19,34,163,425,1,1,0,01:28,fall foliage,https://www.djivideos.com/video_play/cb601a96-e505-409b-8714-9e5acf9d7f89
90,198,1689,339,0,0,0,04:03,Tebbs Bend Memorial,https://www.djivideos.com/video_play/09478cfa-e293-4fef-826f-10b171df24c5
90,198,1689,253,0,0,0,03:52,The Home Place,https://www.djivideos.com/video_play/dcf76b83-ee48-4bbe-8841-241659838556
17,21,163,226,1,0,2,02:29,Flight to the Bridge on the Bodensee #1,https://www.djivideos.com/video_play/15079db4-079c-4854-b4a4-1df1341c5eb0
90,198,1689,244,0,0,0,03:16,Tebb's Bend Bridge,https://www.djivideos.com/video_play/99c79c2f-1c5e-4827-880f-4fcb5a3c52c3
19,12,316,226,1,0,0,02:35,"Stone Circle, Aberdeenshire, Scotland",https://www.djivideos.com/video_play/3124fd5e-3b7b-48a5-9e52-7b68bb30d372
181,378,1336,229,2,0,0,00:36,难以忘怀的美景,http://player.youku.com/embed/XMTMwNDgyMzc2OA==?isAutoPlay=1
43,65,879,268,3,1,1,04:47,IMG_0280,https://www.djivideos.com/video_play/95f00509-b896-4c5b-b5cc-b37197bfa402
1,5,52,418,2,3,0,02:51,避暑山庄 ——夏.mp4,https://www.djivideos.com/video_play/8138624a-ac90-45a3-8121-71f10b789a08
2,4,50,130,1,0,0,01:54,潮州喀什《双城记》特别节目 收官花絮,https://www.djivideos.com/video_play/fe19d032-d626-4f62-9b6a-4bb5c4803130
163,3323,4069,7498,321,128,28,04:29,Snowdream,https://www.djivideos.com/video_play/6a76efc8-cb7e-4732-b93f-8b76294f54a9
3,3,104,177,0,0,0,02:46,"Cloud Surfing in Eden, UT over Pineview Dam",https://www.djivideos.com/video_play/2c5422f3-a0d2-4833-846f-9a9019fea1ff
25,15,669,263,1,0,0,01:24,Postcard Phoenix 2015 Ultra 4K,https://www.djivideos.com/video_play/c93a6e83-660d-47f9-b02b-1fdfee788ca1
6,3,100,170,0,0,0,01:32,Inspire贴身航拍珠海第一高楼,http://player.youku.com/embed/XMTM5NjA3OTU2MA==?isAutoPlay=1
45,343,781,366,2,0,0,03:19,"""I Remember Paradise""",https://www.djivideos.com/video_play/f6d54b67-60f0-48dc-b5e7-9b5e91cb498e
18,39,121,222,4,0,0,08:18,Mamaia resort from Constanta Romania,https://www.djivideos.com/video_play/ab14337e-3ffa-4c1a-86c0-89ad6bd66f1c
109,69,369,267,0,0,0,01:33,Montemagno Italy,https://www.djivideos.com/video_play/2efc3b8b-0554-4968-96fe-8f55469271b4
140,5970,3991,1571,12,3,0,01:49,"DJI & ABC Good Morning America inside Son Doong, Vietnam",https://www.djivideos.com/video_play/4541d5c1-5704-45e9-aca9-1cd34818715f
5,7,104,306,3,0,1,03:45,Mountain Biking in Arizona (roadtrip),https://www.djivideos.com/video_play/f8fb97b9-e40e-48a5-8f8d-025043ec6928
31,60,622,239,3,0,0,02:09,"108 BENNINGTON COURT NEW CANAAN, CT",https://www.djivideos.com/video_play/3f26ef81-dfd4-4107-b415-afa64c8db6b0
22,2,50,171,0,0,0,01:30,Miss V,https://www.djivideos.com/video_play/9f3cf868-bf0a-49a2-b767-d0002e68f0d4
31,60,622,150,2,0,0,01:46,"1386 HILLSIDE RD FAIRFIELD, CT",https://www.djivideos.com/video_play/fd790e6c-165a-46be-99e5-873951ef675d
33,47,380,715,2,2,0,02:58,《许你一世安康》航拍,http://player.youku.com/embed/XMTM4OTk5Njg4OA==?isAutoPlay=1
9,108,67,1660,96,12,10,03:48,桂林·十里画廊（航拍）,https://www.djivideos.com/video_play/65fd1e84-0068-4f4d-bc6e-7f6df3979f6b
14,6,59,379,8,0,0,04:07,石梁小片.mp4,https://www.djivideos.com/video_play/361a83cd-9f41-45e5-947b-60dcf3377b5b
150,3759,2221,5516,295,57,19,01:43,白岩寺的银杏叶黄了,https://www.djivideos.com/video_play/e87b338c-e633-4007-b59c-73ad353d80f1
149,147,448,261,13,1,2,02:04,Untitled Project-HD 720p.mov,https://www.djivideos.com/video_play/372685e9-7e6c-48c3-a21c-3ab547754d0d
8,7,116,275,4,0,1,03:07,Autumn Flight,https://www.djivideos.com/video_play/dfa03fca-d54f-42f3-9715-af4fbf01a4ee
5,7,165,153,3,0,0,00:15,Mt. Tibrogagan,https://www.djivideos.com/video_play/5707c07a-6afe-48a8-87da-019e91a6fc81
5,7,165,153,1,0,1,00:15,Southern Country Queensland,https://www.djivideos.com/video_play/2509722b-15f2-496b-85e1-71198c04fc59
164,6807,8758,3098,1,5,0,01:43,大疆MG-1农业植保机介绍视频,https://www.djivideos.com/video_play/7a95a532-0e91-4b61-803a-0d11573ff044
23,7,54,213,1,0,0,02:55,LLANOS Nautik Drone - Compilation,https://www.djivideos.com/video_play/c18b0999-dde3-462d-a811-73a9c510a900
8,11,211,103,0,0,0,03:10,迈克艾151126成都中德英伦联邦夜航拍 成都航拍 四川航拍,http://player.youku.com/embed/XMTM5NjkxOTg3Mg==?isAutoPlay=1
23,11,304,207,0,0,0,03:41,家.mp4,https://www.djivideos.com/video_play/743ba3dd-80c4-44c6-a01d-7a35e82ca6f0
23,11,304,81,2,0,0,03:06,家是最亮的星星.mp4,https://www.djivideos.com/video_play/7eadcc2a-270a-4ebd-93fd-c39bd0afa703
23,11,304,133,0,0,0,04:27,深秋的早晨.mp4,https://www.djivideos.com/video_play/197c6e4e-a718-47e9-8371-0c7d2849f633
4,10,104,344,0,0,0,01:45,雾霾中的甘肃农业大学,https://www.djivideos.com/video_play/15c90a67-11d1-4983-b354-2e39b0516942
3,7,104,160,1,0,0,00:16,Coasts And Caves 2,https://www.djivideos.com/video_play/d84ddcb6-24e9-4a6b-894e-58b289c33614
60,57,283,522,0,0,0,02:35,Phantom 2 & 官湖角,http://player.youku.com/embed/XMTMzMDgxNDM1Mg==?isAutoPlay=1
23,11,304,358,1,0,0,03:03,龙岗大运中心.mp4,https://www.djivideos.com/video_play/282fedcb-7ee4-443b-a640-ceaea343909b
64,50,245,245,1,0,0,01:11,令德夕阳,https://www.djivideos.com/video_play/0a73b1af-c5ae-4880-88a7-c07b997c34d6
353,208,323,396,18,5,2,01:26,东山海,https://www.djivideos.com/video_play/f5da328a-360d-4ff9-8567-02be00fb53a3
8,11,211,468,0,0,0,08:53,迈克艾成都航拍151125电子科技大学航拍,http://player.youku.com/embed/XMTM5NTkwODkwNA==?isAutoPlay=1
3,91,67,508,92,9,0,02:18,Callaway Winery,https://www.djivideos.com/video_play/d34d6ca3-0737-41f5-a8d0-74f8e09cd136
11,13,104,167,3,0,0,01:25,alone color.mp4,https://www.djivideos.com/video_play/155c6ad7-2c6e-446a-8e97-00827e228116
30,101,129,291,17,2,5,01:44,小泽,https://www.djivideos.com/video_play/211b19b5-e0fd-4ba7-9235-e9e05d3b041a
134,52,606,547,3,0,0,00:36,DJI_0115.MP4,https://www.djivideos.com/video_play/3415d10f-a7e8-4532-a336-36f12809883b
18,39,121,252,4,0,1,03:41,An aerial view of small village surrounded by the mountains called Lepsa,https://www.djivideos.com/video_play/9a672d44-c18b-43ec-af99-6eef3d8ed5bc
72,293,997,1489,26,4,4,01:12,Drones party on the beach,https://www.djivideos.com/video_play/1e4eab43-decc-4d7a-abc2-82bdafe540fa
20,92,406,652,7,1,0,00:56,"German Mills Creek, Toronto, Canada",https://www.djivideos.com/video_play/031892f6-86e1-4671-a267-61fe775eb234
3,10,57,242,7,0,0,03:52,Preston Beach,https://www.djivideos.com/video_play/9d5a3ac9-7d73-4c83-9251-36078def297e
12,10,367,134,4,1,0,01:46,P3 Turisthytta ISO 1600,https://www.djivideos.com/video_play/316e3196-029d-4f7b-8184-9b8f67e45710
134,52,606,787,3,0,0,00:20,DJI_0148.MP4,https://www.djivideos.com/video_play/e5531ee1-2971-43ed-bf5a-71b175b11af9
19,4,50,213,1,0,0,01:07,MV,https://www.djivideos.com/video_play/b6c321b2-cc41-4709-89c5-db75764f0802
1,5,52,105,2,1,0,00:59,鹿城雪影,https://www.djivideos.com/video_play/0a2be388-9854-4576-a735-03f26e48049e
10,5,50,212,1,0,0,00:16,走遍京津冀之张家口—大好河山,https://www.djivideos.com/video_play/0c5d888c-ef19-49e1-ab13-55d08415ad28
167,35,433,185,1,0,0,01:06,Loy Kratong at Udonthani,https://www.djivideos.com/video_play/751c5423-e804-495f-8f48-be7b89e497e3
2,3,52,195,2,1,1,03:04,Drone view Catalonia,https://www.djivideos.com/video_play/6bee12ae-cbba-4f15-a06f-6cbf479b5666
1,3,54,123,3,0,1,03:42,Sherry Drone Dejate llevar por Cadiz,https://www.djivideos.com/video_play/b28b2b9a-4830-4b6d-b78d-6f0534f48910
72,293,997,375,2,0,0,00:40,Sunrise over Black sea,https://www.djivideos.com/video_play/4a9402b3-9ba7-4570-a228-7b3c5a88982c
14,97,213,407,13,1,0,00:13,St Michael church in Cluj-Napoca,https://www.djivideos.com/video_play/5d2d49ee-6a7c-4eff-b835-e6f18eeb6554
28,13,321,553,13,2,1,02:27,Boat Chasing & Snorkeling Lovina,https://www.djivideos.com/video_play/80dcbc94-29cb-4287-a031-71411a09584f
164,6807,8758,1770,3,4,0,03:15,Phantom 3 系列教学视频 - 飞行器介绍,https://www.djivideos.com/video_play/192cdf87-ac8e-489f-9551-597820943b23
164,6807,8758,662,0,3,0,01:15,Phantom 3 系列教学视频 - 飞行器智能电池介绍 .mp4,https://www.djivideos.com/video_play/79985ecf-92a9-439b-ba3c-e6545f9eb00b
164,6807,8758,1046,0,5,0,03:14,DJI - 为梦想而飞,https://www.djivideos.com/video_play/af5751dc-1d74-4d99-93ea-abc9426c043c
4,3,52,40,2,0,0,00:26,Marconi South.mp4,https://www.djivideos.com/video_play/da5583ed-e83c-435f-91e8-687dc2e897c2
37,244,395,2124,232,60,14,01:57,Aerial Reel,https://www.djivideos.com/video_play/e1cf434d-3f15-497c-9ab6-d4dfc7461488
11,8,50,274,1,0,0,01:29,Solarpanels clip,https://www.djivideos.com/video_play/7afa41b9-ca9a-4982-878a-b85ae9c55a39
18,71,385,346,3,0,0,02:00,Kefalos Kos island Greece,https://www.djivideos.com/video_play/ad3a8674-003d-4bec-a867-c68153f6c374
18,71,385,784,2,0,0,01:38,kos town,https://www.djivideos.com/video_play/8987294e-701c-47e9-8034-8719cb9f8263
21,6,52,91,2,0,0,09:11,Collioure Iphone.mp4,https://www.djivideos.com/video_play/c9a7531f-a62c-4fff-b7c1-96086ef1a362
13,24,162,218,2,0,0,02:30,Aerial videoBoS - 2015,https://www.djivideos.com/video_play/3d51525a-b84a-4623-8553-bad6fa3bd4b4
14,15,58,562,6,0,1,08:01,公元2015?荆州（古城航拍）,https://www.djivideos.com/video_play/12f64e5d-d53d-493c-8d17-8a85620fc688
64,50,245,809,15,3,0,02:02,2015太原大雪.mp4,https://www.djivideos.com/video_play/37d28855-6543-4b69-b770-ba5c37b4ae68
5,7,55,249,4,1,0,03:15,香港屯门黄金海岸航拍版,https://www.djivideos.com/video_play/b8e142b5-83aa-4433-a0f2-5bf013910b00
18,27,366,741,6,6,1,02:33,最美东方 Wild China,http://player.youku.com/embed/XMTM5NDg2OTIzMg==?isAutoPlay=1
18,27,366,219,4,3,0,05:52,经卷佛光之又见五台山The Buddha's world,http://player.youku.com/embed/XMTMxNDYxMjM1Ng==?isAutoPlay=1
18,27,366,331,3,3,0,05:46,锡林郭勒草原之旅Xilin Gol Prairie,http://player.youku.com/embed/XMTI5MzM2OTkyMA==?isAutoPlay=1
64,50,245,202,3,0,0,01:12,航拍·山大,https://www.djivideos.com/video_play/fd8a0d85-2c8e-477b-a143-f69c7b271e4b
87,319,767,298,1,0,0,01:03,[航拍比赛]武汉武昌起义门旧址航拍,http://player.youku.com/embed/XMTM5NDM5MzE5Ng==?isAutoPlay=1
2,5,56,76,5,0,0,01:47,IMG_0013,https://www.djivideos.com/video_play/077d0617-abed-4bd4-be36-71733db7aced
8,11,211,152,12,2,1,04:08,迈克艾151124成都公园空拍,https://www.djivideos.com/video_play/5d5b6f71-a832-4acc-a09c-b4384af6a0f8
